id,thumbnail_520,thumbnail_720,thumbnail_list_320,title,seller,cost,discount_cost,discount_rate,description
885,https://image.idus.com/image/files/915aed49c0934aeb9b9cda1a1f02bb6a_520.jpg,https://image.idus.com/image/files/915aed49c0934aeb9b9cda1a1f02bb6a_720.jpg,https://image.idus.com/image/files/915aed49c0934aeb9b9cda1a1f02bb6a_320.jpg#https://image.idus.com/image/files/945073621ca341b7b7505cdafe75ab13_320.jpg#https://image.idus.com/image/files/32ea62eb6a564c2ca2a209399bbbcc0c_320.jpg#https://image.idus.com/image/files/e756e3a4f44f4edf90baca790ac4f13b_320.jpg#https://image.idus.com/image/files/3200afb502634049bcb0e827d254c1fa_320.jpg#https://image.idus.com/image/files/e22ee652e01042cdb3feb1a1764e9bc0_320.jpg#https://image.idus.com/image/files/e31e6e93c337489bb8385889ecea755d_320.jpg,ottobre카드지갑,ottobre오또브레,"70,000원",,,"ottobre카드지갑입니다.
두가지타입으로 준비해봤어요:)

A타입은 카드+동전(사진상 베이지)
B타입은 카드(사진상 올리브)

크리스페 가죽으로 제작했으며,
유명명품H브랜드에서 사용하는 가죽으로 최고급가죽입니다.
특유 텍스쳐는 고급스러움을 더해주며,
스크래치에 강하기때문에 생활기스로 스트레스 받지않아도 된답니다:)

가죽에 따라 마감엣지(가죽끝면)색상은 가장 비슷한 엣지색상으로 마무리합니다.

실색은 아이보리 또는 가죽색상과 비슷하게 진행해드립니다.

이니셜은 원하시는 위치에 무료로 찍어드립니다.
대문자 . , - 가능합니다:)
일반. 금박. 은박 3가지 중 선택가능합니다.

📍주문시 기재할 사항
1. 가죽색상
2. 이니셜 위치. 새기실문구.
3. A타입선택시 동전포켓 똑딱이 단추 금장. 은장 중 선택

위사항은 꼭 기재해주세요:)

접었을때 사이즈는 9.5cm × 7.5cm (가로×세로)입니다.
"
886,https://image.idus.com/image/files/fe3d822ac7d848c4a742d9d63ea03c22_520.jpg,https://image.idus.com/image/files/fe3d822ac7d848c4a742d9d63ea03c22_720.jpg,https://image.idus.com/image/files/fe3d822ac7d848c4a742d9d63ea03c22_320.jpg#https://image.idus.com/image/files/a8cc52ef722c41a28de5f611048f5583_320.jpg#https://image.idus.com/image/files/8ee53d849c824fe29cbf855a7e541bb5_320.jpg#https://image.idus.com/image/files/a878d76bd21b4d059b0a63195a255abe_320.jpg#https://image.idus.com/image/files/2ad7df54dd784d24b015a55fff86196f_320.jpg#https://image.idus.com/image/files/d5544194f33640c6a4cccb48d1826249_320.jpg#https://image.idus.com/image/files/92f026677ba44030868b3fe2e3fddef7_320.jpg#https://image.idus.com/image/files/79c96af1bfbc4f8783756cdcf83e783a_320.jpg,[best]재물을 부르는 모란도! 민화,아가그림 아가화,"60,000원",,,"안녕하세요 :-) 아가화 입니다!

아가화< 雅佳畫 >는
‘맑고 아름다운 그림’을 의미합니다. 


차분하고 고급스러운 색감의 모란 꽃이에요!


모란꽃은 그 크기와 화려함이 남다르기 때문에,
꽃 중의 왕!  화중지왕이라고 부른다고 해요 :)


그래서인지 모란꽃 그림은
예로부터 '부귀영화와 행복, 건강, 장수' 등등
집안에 좋은 기운을 부르는 그림이라고 합니다.

그 중에서도 부의 상징의 의미가 크지요!

그래서 민화나 궁중화, 수묵화 소재로 아주아주 많이 그려진만큼
사람들의 소망을 담은 소재라고 볼 수 있어요~
:)


두고두고 곁에 두며 바라보면
좋은 일이 생길 것만 같은 그림이에요. 

인테리어 소품으로 활용하시거나,

입학, 취업, 개업 등 소중한 사람에게
좋운 기운을 선물하셔도 좋을 것 같아요!



*작품 사이즈*
20x20 cm 정방형
(이젤은 추가 구매하실 수 있습니다)



*작품재료*
안동한지(순지)에 전통안료 채색



*제작기간*
작품 5일 + 배송 2~3일
총 일주일 내외로 소요 됩니다. 
여유있게 주문 해 주시면 감사하겠습니다. 
(공휴일 제외/우체국택배)

급하신 경우 메세지 주세요 :)



*선택 옵션*

원목 액자 표구로, 보다 고급스러운 마감도 가능합니다. 
(인사동 표구사에서 작업합니다.)




*아가화의 작업 방식*

좋은 품질의 재료들을 고집하여 사용합니다. 

안동에서 공수한 국내산 닥종이에, 직접 오리나무열매 천연염색을 합니다. 

호분 칠로 채색 전 밑작업을 충분히 하여 작업의 완성도를 더욱 높입니다. 

전통안료인 분채, 봉채, 호분 등을 사용하여서
색감이 깊이있고 안정감있게 보존되도록 합니다. 



"
887,https://image.idus.com/image/files/2368b759cebb407f801eb5845143910a_520.jpg,https://image.idus.com/image/files/2368b759cebb407f801eb5845143910a_720.jpg,https://image.idus.com/image/files/2368b759cebb407f801eb5845143910a_320.jpg#https://image.idus.com/image/files/2a461d2e14874b4780878fce6c2ccc91_320.jpg#https://image.idus.com/image/files/54c9ab2cae174a30991c05e479f88263_320.jpg#https://image.idus.com/image/files/eab06f1e9cd14a6997ec34dde4b435ea_320.jpg#https://image.idus.com/image/files/501d39a3773149758b6413abd6aa93cc_320.jpg#https://image.idus.com/image/files/e2cbbe0431184c7e93862937bc2ea750_320.jpg#https://image.idus.com/image/files/f4e7093177ee445ca17d784be4dce6eb_320.jpg#https://image.idus.com/image/files/7ca19e1af4e94844a6575f6729da69a8_320.jpg#https://image.idus.com/image/files/d25db2fb216a461cb4059587c23b4f9a_320.jpg,고양이 동전카드지갑(에어팟파우치),주나주리,"3,000원",,,"
고객님의 사랑을 많이 받고있는 냥이들이 

앙증맞은 동전지갑으로 새롭게

탄생되었답니다~

고양이 티코스터를 많은 분들이 사랑해주셔서

새로운 모습으로 선보이게 되었어요

많이많이 사랑해주세요^^

=========================

♥♥많은 분들의 요청으로 카드지갑도 만들게 되었답니다♥♥

스타일은 기존 동전지갑하고 다르게 만들어봤어요

마지막 사진 참고해주세요

☆☆사이즈는 가로 11  세로 8☆☆

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

카드동전지갑을 판매하다보니 동전만

넣을수 있는 미니미니 지갑을

원하시는 분들이 계시더라구요

그래서 만들게 되었답니다

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

이어폰이나 자잘한 소품들 파우치로 사용하시면

좋을거 같아요^^


♡♡♡에어팟 보관함으로도  사용 강추합니다 ♡♡♡
♡♡♡(사이즈를 약간 늘렸어요)♡♡♡


♥고양이 방향은 5번 사진에처럼 다를 수 있답니다♥

주문시  참고해 주세요 

ㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡㅡ

☆☆ 동전지갑 사이즈   가로 7  세로 6.5☆☆


안감원단은 기본 면원단으로 원단모양은 달라질 수 있어요

♥3만원 이상주문시 초 미니 지갑을 선물로 드려요♥
"
888,https://image.idus.com/image/files/f27c062f650240598b49ce8d04dfd9b9_520.jpg,https://image.idus.com/image/files/f27c062f650240598b49ce8d04dfd9b9_720.jpg,https://image.idus.com/image/files/f27c062f650240598b49ce8d04dfd9b9_320.jpg#https://image.idus.com/image/files/db303480fe45473baec68a61c4e01348_320.jpg#https://image.idus.com/image/files/a5324c9f61c646c6acd3d404abeb131f_320.jpg#https://image.idus.com/image/files/9050632f95aa48bfaeb950ab33289e32_320.jpg#https://image.idus.com/image/files/66d2e8fed9fd49bf996a86afd79b21c0_320.jpg#https://image.idus.com/image/files/9de872cf360a4c949f332df3f07b3263_320.jpg#https://image.idus.com/image/files/b7ab5a21f0f144dd9e4378e118d01f79_320.jpg#https://image.idus.com/image/files/c208fe87edd94f358621b70cb047b1cd_320.jpg,"[수능선물]합격,성공을 기원하는 민화",정리베,"55,000원","48,000원",12%,"








🌷잉어와 탄생화🌷








“잉어 민화 = 합격, 성공 등 원하는 목표를 이루다”







 저는 강사를 하며 많은 사람들이 대학 입학과 취업을 꿈꾸고 굉장히 바란다는 것을 알고 있습니다. 그래서 많이 힘들어하는 학생들에게는 민화를 그려주곤 했습니다.
그렇게 학생들에게 응원을 하니 분명 다른 곳에서도 누군가의 응원이 필요할 것 같다는 생각이 들었고 여러 사람들에게 내가 작은 응원과 힘이 된다면 얼마나 행복할까 하는 생각에 이렇게 학생들에게 그려줬던 잉어 민화를 가지고 왔습니다.



특히 
이제 곧 수능과 수시를 앞둔 지금 많은 부모님들과 학생들이 대입에 대한 스트레스가 많을 것입니다. 저도 많이 대입 준비를 학생들과 해보았기에 학생과 부모님들이 얼마나 힘들지 알기에 제가 작게라도 응원하고 싶습니다. 



저의 잉어 민화의 다른 점은 단 한 사람을 위한 응원이라는 점입니다.


  💐잉어의 주변에 탄생화를 넣어 더욱 당사자에게 큰 힘이 될 수 있도록 디자인하였습니다. 💐

자신과 어우러진 꽃과 함께 하늘을 향해 날아가는 잉어를 통해 많은 사람들이 꿈을 이루고 목표한 바를 얻거나 성공하시기를 바랍니다.





잉어의 비늘 하나 나 꼬리나 지느러미와 같은 부분과 식물의 디테일을 모두 살려 그려 받는 사람이 이 작가가 나라는 한 사람을 위해 정성을 쏟아 주었구나를 느낄 수 있도록 노력하겠습니다. 





저는 이 그림을 받는 누군가가 하나하나 정성 들여 디자인하고 본인이 원하는 꽃과 의미가 담겨 더욱 응원과 힘을 줄 수 있다면 새벽에도 작업을 진행하고 빠른 시간 내에 전달하도록 노력하겠습니다.







[⭐️필독⭐️]

최대한 모든 의견을 반영할 것입니다!

 부담갖지 마시고 편하게 말씀해주세요

생년윌일을 꼭 함께 말씀해 주세요!


잉어의 색상 및 탄생화 변경 가능
탄생화가 아닌 개인이 원하는 다른 식물 가능
수채화 캠퍼스
1F 사이즈
(약 22cm X 16cm)"
889,https://image.idus.com/image/files/c2785b8dc9eb4115888955dda170a48b_520.jpg,https://image.idus.com/image/files/c2785b8dc9eb4115888955dda170a48b_720.jpg,https://image.idus.com/image/files/c2785b8dc9eb4115888955dda170a48b_320.jpg#https://image.idus.com/image/files/ca8857bf5199410099393fa88246d764_320.jpg#https://image.idus.com/image/files/e47ef817e84e42b5a82d61b3cc0b312b_320.jpg#https://image.idus.com/image/files/f68894f6b1ee4106b3c61d7e488cc5b1_320.jpg#https://image.idus.com/image/files/37f76611e99744ffb4e0d5a42791faf4_320.jpg#https://image.idus.com/image/files/e0609c1dbe7b4089a3aa8a97b1516f98_320.jpg#https://image.idus.com/image/files/26184ba0abc3431ba75d6e2bd63cd09a_320.jpg,큐빅 포인트 워커 앵클부츠,urimera,"336,000원","235,000원",30%,"


유리메라의 19fw 뉴 라인의 몰드 시리즈로 제작된 워커부츠입니다. 



Information ✩

 소재 _ 소가죽

 창_ 몰드

 굽높이 _ 약 6.5cm

 컬러 _ 블랙

사이즈 _ 225mm - 250mm

✽ ✽ 슈즈의 측정값은 240mm 사이즈를 기준으로 측정하였으며, 측정하는 방법에 따라 0.5mm - 1 cm 정도 오차가 있을 수 있습니다. ✽ ✽



Size Tip ✩

모델 
발길이 : 24cm

발볼 둘레 : 23.7cm

240 사이즈 착화

comment -
길이가 여유있게 나왔는데, 발볼 자체는 살짝 작음에서 정사이즈 사이예요. 앞쪽에 길이가 남는게 싫으신 고객님께서는 한사이즈 다운하셔서 발볼만 넓게 제작하셔도 좋을 것 같아요.



Detail Check ✔️

✔️ 골드 컬러의 지퍼

✔️ 큐빅 디테일

✔️ 경량 몰드
약 6.5cm의 높이로 높이가 있어 무게감이 있는 몰드이지만 안쪽에 홈을 파서 최대한 무게를 덜었습니다.

✔️ 바깥쪽 지퍼 디테일






 ੈ✩‧₊˚ ☾˚₊✩‧₊* ⋆ ☄︎.·˚ *


유리메라의 19fw 뉴 라인의 몰드 시리즈로 제작된 워커부츠입니다. 

창이 몰드로 되어있어서 폭신폭신하여 착화감이 좋은 제품이에요. 
바깥쪽에 지퍼가 있어서 신고 벗기 편하며 광이 살짝 도는 소가죽을 사용하여 빈티지한 큐빅과의 조화가 멋스러우며 구두끈 라인을 따라 디자인 되어있는 큐빅 디테일로 자칫 심심해 버일 수 있는 디자인에 포인트를 주어 디자인 된 제품입니다. ◡̈♥


워커의 경우 창이 딱딱해서 오래 못신을 때가 많은데, 운동화에 사용되는 몰드 창을 사용하여 착화감까지 생각하여 제작한 워커부츠입니다. ^^




!
고객님 한 분 한 분마다 발 길이 발볼이 다르고 
슈즈 또한 디자인, 라스트, 코의 모양에 따라 사이즈도 조금씩 다르기 때문에 
개개인마다 느끼는 착화감이 다릅니다.

좀 더 편안한 착화감을 선사해드리기 위해
  주문 전 충분한 상담 후 주문하시는 것을 권해드립니다."
890,https://image.idus.com/image/files/760a7773de37414d89dbd6a398c2829e_520.jpg,https://image.idus.com/image/files/760a7773de37414d89dbd6a398c2829e_720.jpg,https://image.idus.com/image/files/760a7773de37414d89dbd6a398c2829e_320.jpg#https://image.idus.com/image/files/9b3719c0fb3e442ebcc6063225f13d1b_320.jpg#https://image.idus.com/image/files/891640f85a12473b959db28ecda05b9d_320.jpg#https://image.idus.com/image/files/f3021be8bdf9486fb3f04491be4bb197_320.jpg#https://image.idus.com/image/files/f40ff3ac65544fa2b500e1d7be837611_320.jpg#https://image.idus.com/image/files/b08b6701bab14cc0a60e151245e8df51_320.jpg#https://image.idus.com/image/files/9f6aac2957264c7aa71ab79724670b87_320.jpg#https://image.idus.com/image/files/08acf713009e4766a1a0f767b1cd93e3_320.jpg,💎오로라펜더트키링💎,유니레브,"10,000원",,,"💙이벤트💙

💙키링 구매 시💙
💙에어팟 케이스 무료 증정💙


작가❤해주시면
매달 할인쿠폰✔
이벤트 소식 받아보실 수 있으세요



💜오로라펜더트하트💜
키링뿐만 아니라 파우치 가방 어디에도 어울립니다
사진 속 파우치는 착용샷 색상은 체리핑크입니다🍒
블링 블링하고 여성스러운 거 좋아하시는 분 
오로라펜던트 딱입니다
고급미는 덤
어디서도 볼 수 없는 키링입니다 
열심히 조합해서 만든 키링입니다
실물이 몇 배는 더 반짝거리고 예뻐요💎
연보라 베이비핑크 체리핑크 레드핑크
4가지 색상으로 원하시는 색상 선택해주시면 됩니다✔
구매 만족도 제일높은 제품으로
유니레브 강력추천 제품입니다💜
주문 전 check✔

제작및 배송기간
유니레브는 주문 즉시 자체 제작으로
최대한 빠른 배송을 원칙으로
주말 제외하고 주문 후 이틀내에 배송됩니다
최대한 빠른 배송으로 제품 보내드립니다

교환&환불
단순변심 교환&환불❌ > 법적으로 7일 이내
불량 오배송 교환&환불⭕
❤총알배송❤

문의는 하단의 메시지 문의주세요
총알 답변 갑니다"
891,https://image.idus.com/image/files/81e52833a0bd41a796891a3468fbc9c9_520.jpg,https://image.idus.com/image/files/81e52833a0bd41a796891a3468fbc9c9_720.jpg,https://image.idus.com/image/files/81e52833a0bd41a796891a3468fbc9c9_320.jpg#https://image.idus.com/image/files/332a1fe89856477aa6762e11b8faf9b2_320.jpg#https://image.idus.com/image/files/ad6244cff2484f1183c3e2f9f105b330_320.jpg#https://image.idus.com/image/files/f35e7f8c9323464fb9339a0c5e673609_320.jpg#https://image.idus.com/image/files/10112affd7e34aeb809025a15089565a_320.jpg#https://image.idus.com/image/files/5aef589b6e304b068bef2e969cdd8ed2_320.jpg#https://image.idus.com/image/files/9e6e73d32ccb464d8de57025418f7e3d_320.jpg#https://image.idus.com/image/files/978c911cc6d342af99742f7864ab190e_320.jpg#https://image.idus.com/image/files/09139a4cb7024955a6357586ab7ce6a2_320.jpg,학교가는 루루와 루가 이어폰 홀더,얏탁쿵,"12,000원",,,"얏탁쿵 친구들 중 가장 귀욤 받고 있는 루루와 루가
이어폰 홀더에요.
이어폰 뿐만 아니라 헤어고무줄이나 케이블 정리, 그외 자잘한
악세서리도 정리하실 수 있어요!
이어폰을 사용하고 계실 때도 줄에 고정시켜 놓으시면
잃어버릴 염려가 없답니다.



평소에는 배낭과 가방 메고 서있는 모습이구요.
이어폰 줄을 잘 접어서 등뒤에 대고 몸을 뒤로 접어주시고 
똑딱단추 채워주시면 짜잔~💓완성!
가방은 탈착 가능하답니다. 
이어폰 줄 두께에 따라 가방은 벗겨주셨다 다시 메 주실수 있어요.



이어폰도 정리되고 귀여움에 기분 좋아지실거에요~
100% 창작 캐릭터이며 얏탁쿵 만의 아이디어가 돋보이는
이어폰 홀더에요.



가방컬러는 랜덤이고 특별히 원하시는 컬러를 메모해주시면
제작시 반영해드려요.



개당 가격이며, 주문 주시면 예쁘게 만들어서 보내드립니다.
(주문시 7일 이내 배송완료)



각각의 캐릭터 디자인 이름을 보시고
선택해주시면 더 귀엽게 사용하실수 있어요.


원래 용도는 이어폰 홀더이지만
데스크 장식소품으로 둘이 같이 세워놓아도
참 귀여운 아이들이에요.



 👉🏻 아이보리 컬러 펭귄 ""루가""
태어난지 얼마 안된 솜털보송보송한 아기펭귄이에요. 

👉🏻 베이지 컬러 펭귄 "" 루루""
 루가 바로 앞에 태어난 오빠 펭귄이에요.






▫️사이즈▫️

 폈을 때  -  50~55mm x 70mm

접었을 때 - 50~55mm × 50mm

두께 약 15mm 정도 

캐릭터 별로 가로, 세로 사이즈 약간 상이합니다.




*얏탁쿵의 모든 디자인은 디자인 등록중으로 
법적보호를 받고 있어요😌"""
892,https://image.idus.com/image/files/cc5594204cc04cf4a67d447ef6448000_520.jpg,https://image.idus.com/image/files/cc5594204cc04cf4a67d447ef6448000_720.jpg,https://image.idus.com/image/files/cc5594204cc04cf4a67d447ef6448000_320.jpg#https://image.idus.com/image/files/b03d8e0b18564a5786aa238917e184d5_320.jpg#https://image.idus.com/image/files/fd5d83f952af4d3ba8746115c304b9c2_320.jpg#https://image.idus.com/image/files/d07d5d011acb45f8b33a0ed86532ca65_320.jpg#https://image.idus.com/image/files/12396840c4cc42998bbca336e64af495_320.jpg#https://image.idus.com/image/files/5f2fda80f2b64f63b18d967d42521c76_320.jpg#https://image.idus.com/image/files/a2bf924566524a459ebbafc54b6e4950_320.jpg#https://image.idus.com/image/files/9a7d7a1e00fe417f9d9ecd2d8115bb31_320.jpg#https://image.idus.com/image/files/1c2e1e42c66145d3bd8e9217ab38e9b2_320.jpg,🍂가을-사랑초 포인트 셔츠🍂,커스텀 비움 CUSTOM BIUM,"55,000원",,,"🍁 계절 마다 신상 작품이 나와요!
작가 좋아요❤️부탁 드려요!🍁

색상 문의가 많아서 옵션에 
베이지+소라 색을 추가 했습니다.
모델이 입고 있는 색상은 
화창한 날 야외에서 찍은 
브라운색상 입니다 ㅎㅎ

색상에 따라 꽃 페인팅 색상을 조금씩
어울리게 조정해서 
페인팅 작업을 해드립니다🙂🙂


안녕하세요 비움입니다!🍁🍁
저는 개인적으로 가을 하면 
사랑초가 떠올라요 ㅎㅎ

사랑초의 꽃말은
 '당신을 끝까지 지켜줄께요'입니다.

정말 진정한 사랑이란게 그런것 아닐까요?ㅎㅎ

그래서 셔츠에 사랑초를 
그려서 포인트를 주었어요! 
또한 이 셔츠는 팔부분이 정말 사랑초 처럼 귀엽고 특이한것이 특징이라 어디에 입어도 잘어울릴꺼예요 ㅎㅎ

가을부터 겨울 봄까지도
무난히 입을수 있는 옷이랍니다🤗🤗

🍁추천 드리는분🍁

 🍁자신만의 스타일/작품/신발을 원하시는분
(모든 제품이 100%핸드페인팅이라
같은것은 한개도 없어요!)

🍁나를 위한 선물/또는 소중한 사람에게 뜻깊은 선물을
 하고 싶으신분

🍁여자친구를 위해 소중한 뜻이 담긴 선물을 하고 싶으신분



🙌구매시 주의 (필독!)🙌


🙌특수물감을 사용하여, 세탁이 가능합니다 ㅎㅎ 다만 동봉된 세탁 주의사항을 꼭 지켜주세요.

🙌택배비는 10만원 이상 무료입니다.

🙌제작에는 평균 4-7일 걸리니 여유있게 주문해 주세요.

🙌실 내외 /조명/ 보시는 분 /모니터 여부에 따라 
색상이 약간 다르게 보일수도 있습니다.
"
893,https://image.idus.com/image/files/3309b484df1440c4afe169e8f2544c2f_520.jpg,https://image.idus.com/image/files/3309b484df1440c4afe169e8f2544c2f_720.jpg,https://image.idus.com/image/files/3309b484df1440c4afe169e8f2544c2f_320.jpg#https://image.idus.com/image/files/1ed5cfca77924ed2b33160dab456f466_320.jpg#https://image.idus.com/image/files/68dbe8551e4d421293eab30e90b057b5_320.jpg#https://image.idus.com/image/files/1c9548475cc543b7a34bbe485a14320c_320.jpg#https://image.idus.com/image/files/1a1b21ffb6b04db18a9c2d7f9259e815_320.jpg#https://image.idus.com/image/files/092e8f40b8074d5fa157b6ecb2ee457e_320.jpg#https://image.idus.com/image/files/a0afa096df094a8a9a3fd9df12405fa0_320.jpg#https://image.idus.com/image/files/2ba24ce37b4b4531aa321c87cdc1d9f9_320.jpg#https://image.idus.com/image/files/ab5c07436d7646b5bde316eef82d2655_320.jpg,여자 생활한복 레드블라썸 철릭원피스,날바언니,"179,000원","107,000원",40%,"
❤❤생활한복 철릭원피스 레드블라썸❤❤

✔원피스 단품만 판매하는 란입니다. 함께 코디한 상품은 양단허리치마 와인 컬러입니다.



💍올해도 한복 입고 아름다운 날들 보내세요💍

✔한복가방은 의류 구매시 가방 추가할인 적용됩니다. (가방 판매란 옵션에서 확인 가능)





예쁜 레드 컬러 프린트의 레드블라썸 철릭원피스 입니다.
🌷이름만큼 상큼하니 꽃축제. 장미축제 나들이 가실때 착용하면 좋을 듯 해요^^

몸판 / 스커트 안감 있음/허리라인이 들어가 있어요
 전체적으로 여성스러운 라인은 살려주면서 슬림한핏
허리밴드. 저고리부분 깃에 끈 2개 달려있어요^^
면혼방 원단입니다.

진한 레드컬러로 양단 허리치마 와인 컬러와 코디하였습니다^^(옵션확인가능)

단품으로는 매력적인 원피스 형식으로 착용하셔도 좋구요
겉에 양단 허리치마 둘러서 착용해주시면 생활한복 철릭원피스 스타일의.완성!



•  작가프로필  •

169/47
원피스 55 착용


• 제품정보 •

컬러 : 레드
사이즈: 55.66.77.88

         55          66         77
어깨    38cm  39.5cm 41cm
소매    56cm  56cm  57cm
소매밑단  12cm 12.5cm 14cm
가슴  40cm 42cm 44cm
허리 36cm  37.5cm  39cm
총기장  93cm  93cm 93cm

바닥에 놓고 재었을때의 단면입니다.
정사이즈로 나왔습니다. 보통 착용하시는 상의 또는 원피스 사이즈 선택해주시면 잘 맞아요^^

✔44.88 주문가능(옵션확인)
✔기장조절가능(요청사항기재)



• 주문/배송 •

선 주문 후, 고객님의 사이즈에 맞게 제작에 들어가는 작품입니다!
배송기간 7일 (주말제외) 소요됩니다.
"
894,https://image.idus.com/image/files/82f0e42e27d841fca7c495e6f467e7c2_520.jpg,https://image.idus.com/image/files/82f0e42e27d841fca7c495e6f467e7c2_720.jpg,https://image.idus.com/image/files/82f0e42e27d841fca7c495e6f467e7c2_320.jpg#https://image.idus.com/image/files/78f0147729e6483c92fd298f816b4763_320.jpg#https://image.idus.com/image/files/17af5ca32423403c91381e81d224ff8a_320.jpg#https://image.idus.com/image/files/b0b91cb47a89482597c98c4accf8ae0b_320.jpg#https://image.idus.com/image/files/bc60fb85aa4a4519ae7371e7ff409921_320.jpg#https://image.idus.com/image/files/07600614f90d4b4597414ca47813d6c0_320.jpg#https://image.idus.com/image/files/82ba3b64e40941c2970e5021379f058c_320.jpg#https://image.idus.com/image/files/27117ec9e955478990e3cddc899fd61b_320.jpg#https://image.idus.com/image/files/f3aace5c46b24419afa2530c947081c9_320.jpg,[주문제작]반려동물 인식표(키링형/목걸이형),키링키링,"16,000원",,,"🌷주문제작형 반려동물 인식표입니다🌷
원하시는 사진으로 제작이 가능하며
 아래의 주문방법을 체크해주시고 개별메세지 부탁드려요
키링키링만의 느낌으로 예쁘게 제작해드릴게요🙏🏻
 정말 특별한 선물이 될거예요

🎠이미지 제작과정이 궁금하시면 작가 스토리로 구경오세요🎠

———————————————————————

🧚🏼‍♂️주문방법🧚🏼‍♂️

옵션(목걸이형/키링형) 을 선택해 주문후
개별메세지로 제작원하시는 반려동물의
⭐️이름, 얼굴사진, 동물등록번호, 주인분 성함과 폰번호⭐️
를 메세지로 보내주시면 끝🥳

((전혀 무겁지 않습니다 가벼워요))

   목걸이 줄 컬러는 사진과 어울리는 컬러로 들어가지만
    원하시는 컬러 말씀해주시면 원하시는 컬러로 제작해드려요

———————————————————————

🧚🏼‍♂️체크사항🧚🏼‍♂️

⭐상세페이지 사진의 길이 조절고리는 빼고
     간편한 방식으로 변경 되었습니다⭐️
(사이즈 맞게 조절가능)

▶️제작기간+수령기간은 ~7일 이내입니다

▶️키링본체에 미세한 기포가 생기거나 살짝 굴곡이 질 수 있습니다
이 점은 제작하는 과정 생기는 부분이고 불량이 아니며
심한 경우엔 자체적으로 다시 제작이 들어가게되니
너무 걱정안하셔도 되세요🙋🏻‍♀️

🌷감사합니다🌷"
895,https://image.idus.com/image/files/8272cafdbeed421fa71950aa34cc9e3a_520.jpg,https://image.idus.com/image/files/8272cafdbeed421fa71950aa34cc9e3a_720.jpg,https://image.idus.com/image/files/8272cafdbeed421fa71950aa34cc9e3a_320.png#https://image.idus.com/image/files/1af1dda1e08b47b789ff9cc0ed556a56_320.jpg#https://image.idus.com/image/files/6f350e5ccd9947d2ab1f4a2feaf5775a_320.png#https://image.idus.com/image/files/1f1610cac0564bad978f552d686e2e15_320.png#https://image.idus.com/image/files/4105dbf8b0b04856994c18e94e3a47a8_320.png#https://image.idus.com/image/files/af1478c5cb934eaa85f8666041879370_320.png#https://image.idus.com/image/files/2ce6592f3477459aba88a4241fa03010_320.png#https://image.idus.com/image/files/b85bae4077cf42b0b27e8b52de7c1205_320.png#https://image.idus.com/image/files/6f52db0e95724a81abb37da52abf4e3f_320.png,"젓가락편지,굿럭",필소굿캘리( 筆so good캘리),"17,000원",,,"<밥공기 옆 두 줄 편지>
빼빼로데이 선물&수능선물

넉넉한 힘을 주는 젓가락 편지 배달왔어요.
'젓가락'은 한국인 식탁에서 꼭 필요한 식문화 도구죠.
글씨를 쓰는 작업을  해 오면서 글씨에 내용 전달의 기능만이 있는 것이 아니라,  
용기를 주는 따뜻한 기운이 있다는 것을 알게 되었습니다.
하루에 한 번은 마주하게 되는 집 밥상위의 젓가락!

더 이상 ""힘 내""라는 말만으로는 힘을 내며 찬란한 하루를 살아내기란 결코 쉽지 않음을 압니다.
진짜 힘을 낼 수 있는 밥 심을 주고 싶어 엄마가 만들었습니다.
허기져서 힘을 낼 수 없에 삶거나는 하루가 아닌 진짜 힘으로 이겨낼 수 있게 말에요.
밥과 함께 전달하는 굿럭! 젓가락편지에 전해주세요, 응원의 문구

우리는 든든한 힘이 필요한 하루 하루를 살아갑니다.
전쟁터같은 일터에서 수고하는 아빠,
갱년기에 무기력해진 엄마,
수능공부에 누렇게 뜬 동생,
할 것이 너무 많아 '포기'라는 녀석과 친구삼고 싶은 나와 친구에게 
50년 동안 목공을 해 오신 장인의 까다로운 선별작업을 거쳐 6개월~1년동안 자연 건조한 <국내산 편백나무>로 제작,
FDA승인 미네럴 오일로 마감처리 하였기 때문에 어린 아이에서 부터 실버세대까지 안심하고 사용하는 젓가락.
또한 편백나무의 피톤치드는 천연항균물질로 다른 식물로부터 자기 스스로를 방어하기
위한 살균작용과 내수성이 강해 주방용품으로 많이 사용되고 있지요.
특히, 편백나무는 무게감이 가벼워 나이드신 부모님이나 어린아이들에게도 적당하고 그립감도 아주 좋아요.

편지봉투로 패키지 디자인하였고, 반듯하게 꺼내볼 수 있도록 밴딩과 스웨이드로 수작업 마무리!!

보관법 : 일반 나무보다 강도가 약해서 자국이 쉽게 나기도 해요. 화학처리를 하지 않아 갈라짐이 있을 수 있어요. 순수 원목으로 끓는 물에 삶거나 젖은 상태로 햇빛에 직접 말릴 경우는 균열이 생길 수도 있으니 반드시 그늘에서 말려주세요.

젓가락 사이즈 : 총 길이 23cm
크래프트봉투 : 가로 27cm 세로 14cm
(받침대는 전시용입니다)"
